"word1","word2","freq"
"birthday","party",2
"birthday","weekend",2
"birthday","wishes",2
"bit","different",2
"bit","late",2
"bit","less",2
"bit","like",2
"bit","mess",2
"bit","much",2
"bit","rough",2
"bit","youre",2
"bitter","hit",2
"bizarre","dreamlike",2
"bkeselowski","-",2
"blackberry","users",2
"blanket","statement",2
"blanket","stuffed",2
"blasts","targeting",2
"blitz","adventitious",2
"block","away",2
"block","el",2
"block","provo",2
"blocking","path",2
"blog","bit",2
"blog","hops",2
"blog","ill",2
"blog","just",2
"blog","know",2
"blog","name",2
"blog","one",2
"blog","since",2
"blog","tell",2
"blog","tour",2
"blog","want",2
"blond","hair",2
"blood-alcohol","level",2
"blood","test",2
"blood","tests",2
"blossom","hill",2
"bls","fudge",2
"blue","jay",2
"blue","jays",2
"blue","sky",2
"blue","white",2
"blues","coach",2
"bluescope","steel",2
"board","aldermen",2
"board","can",2
"board","education",2
"board","meeting",2
"board","plane",2
"boats","around",2
"bob","filner",2
"bob","hope",2
"bob","marley",2
"bocce","ball",2
"body","blood",2
"body","brain",2
"body","face",2
"body","found",2
"body","large",2
"body","mass",2
"body","weight",2
"boiling","water",2
"bon","iver",2
"bonds","percent",2
"bones","see",2
"book","acts",2
"book","might",2
"book","monster",2
"book","new",2
"book","now",2
"book","published",2
"book","signing",2
"book","world",2
"books","llc",2
"books","love",2
"books","work",2
"borges","body",2
"born","right",2
"bottle","malt",2
"bottle","tax",2
"bottle","wine",2
"bottom","food",2
"bottom","half",2
"bottom","heart",2
"bottom","percent",2
"bottom","scores",2
"bought","million",2
"bought","us",2
"bowl","beat",2
"bowl","came",2
"bowl","games",2
"bowl","mix",2
"bowling","green",2
"bowls","current",2
"boy","blue",2
"boy","now",2
"boy","sure",2
"boy","two",2
"boy","will",2
"boy","working",2
"boys","now",2
"brain","even",2
"braised","pork",2
"brandishing","sword",2
"break","’s",2
"break","window",2
"breakfast","casserole",2
"breakfast","every",2
"breath","white",2
"brewing","co",2
"brewing","company",2
"brian","polite",2
"bridge","first",2
"brie","cheese",2
"bright","clean",2
"bright","orange",2
"bright","side",2
"bring","one",2
"brings","back",2
"british","woman",2
"broadway","fox",2
"broke","last",2
"broken","bones",2
"broken","dishes",2
"broken","foot",2
"brooks","former",2
"brother","says",2
"brother","selloutimust",2
"brothers","just",2
"brought","attention",2
"brought","back",2
"brought","first",2
"brought","home",2
"brown","ale",2
"brown","eyes",2
"brown","now",2
"brown","will",2
"browns","coach",2
"brush","olive",2
"brush","set",2
"buck","williams",2
"buckeyes","-",2
"budget","deficits",2
"budget","director",2
"budget","process",2
"buffalo","bill’s",2
"build","america",2
"build","homes",2
"build","network",2
"building","community",2
"building","museums",2
"building","new",2
"buildings","concrete",2
"buildings","idlib",2
"built","foundation",2
"built","offices",2
"built","upon",2
"bulb","mode",2
"bullies","bullies",2
"bumper","sticker",2
"bunch","stuff",2
"bunch","things",2
"bus","pass",2
"bus","rapid",2
"bus","stop",2
"business","gets",2
"business","hotel",2
"business","industry",2
"business","meeting",2
"business","model",2
"business","standard",2
"business","trip",2
"business","two",2
"business”","said",2
"businesses","said",2
"busy","street",2
"busy","weekend",2
"butter","cup",2
"butthole","surfers",2
"buy","new",2
"buy","one",2
"buy","pair",2
"buy","stilettos",2
"buying","anything",2
"buying","food",2
"c","u",2
"california","isnt",2
"california","state",2
"call","friend",2
"call","just",2
"call","special",2
"call","upon",2
"called","blasting",2
"called","called",2
"called","home",2
"called","one",2
"called","spring",2
"caller","said",2
"calling","--",2
"calling","“",2
"calories","g",2
"calories","per",2
"cam","newton",2
"came","along",2
"came","every",2
"came","garage",2
"came","hall",2
"came","realize",2
"came","straight",2
"came","upon",2
"came","week",2
"camera","camera",2
"camera","tripod",2
"camino","real",2
"camp","curry",2
"camp","july",2
"campaign","account",2
"campaign","debt",2
"camps","s",2
"can","access",2
"can","actually",2
"can","answer",2
"can","assume",2
"can","assured",2
"can","attributed",2
"can","bear",2
"can","beat",2
"can","better",2
"can","blame",2
"can","can",2
"can","cant",2
"can","certainly",2
"can","communicate",2
"can","confirm",2
"can","convey",2
"can","cost",2
"can","decide",2
"can","describe",2
"can","dislodge",2
"can","download",2
"can","drop",2
"can","earn",2
"can","end",2
"can","enjoy",2
"can","experience",2
"can","explained",2
"can","figure",2
"can","finally",2
"can","fix",2
"can","function",2
"can","great",2
"can","honestly",2
"can","im",2
"can","influence",2
"can","invite",2
"can","love",2
"can","made",2
"can","offer",2
"can","overcome",2
"can","play",2
"can","post",2
"can","probably",2
"can","produce",2
"can","provide",2
"can","pull",2
"can","quite",2
"can","really",2
"can","rescue",2
"can","run",2
"can","safely",2
"can","said",2
"can","send",2
"can","sign",2
"can","skip",2
"can","speak",2
"can","taken",2
"can","throw",2
"can","train",2
"can","travel",2
"can","u",2
"can","wear",2
"can","whatever",2
"can","will",2
"can’t","believe",2
"can’t","expect",2
"can’t","keep",2
"can’t","remember",2
"can’t","say",2
"cannabis","businesses",2
"cant","even",2
"cant","fix",2
"cant","hope",2
"cant","live",2
"cant","make",2
"cant","remember",2
"cant","say",2
"cant","seem",2
"cant","show",2
"cant","take",2
"cant","talk",2
"cant","tell",2
"cant","think",2
"cant","use",2
"capital","letters",2
"capital","markets",2
"captain","america",2
"captain","frederick",2
"captain","temple",2
"car","smoked",2
"carbon","dioxide",2
"card","everyone",2
"card","sometimes",2
"card","will",2
"cardinals","will",2
"cards","like",2
"care","ball",2
"care","children",2
"care","costs",2
"care","family",2
"care","home",2
"care","less",2
"care","much",2
"care","program",2
"care","workers",2
"career","high",2
"carl","demaio",2
"carlos","boozer",2
"carls","jr",2
"carmelo","anthony",2
"carpal","tunnel",2
"carried","store",2
"carry","mission",2
"cars","competitively",2
"cartesian","scepticism",2
"carthaginian","army",2
"cartoons","new",2
"case","can",2
"case","just",2
"case","missed",2
"case","one",2
"case","u",2
"case","western",2
"case","wondering",2
"cash","credit",2
"caste","creed",2
"caught","attention",2
"cause","action",2
"cause","change",2
"cause","concern",2
"cause","fred",2
"cause","kinds",2
"cause","one",2
"caused","economic",2
"cave","’ll",2
"ceiling","also",2
"center","bel",2
"center","conference",2
"center","health",2
"center","open",2
"center","road",2
"center","two",2
"central","asia",2
"central","coast",2
"cerf","said",2
"certain","breeder",2
"certainly","see",2
"certainly","will",2
"challenge","make",2
"challenge","us",2
"challenging","us",2
"championship","games",2
"championship","series",2
"chance","get",2
"chance","put",2
"chance","tell",2
"change","clothes",2
"change","live",2
"change","people",2
"change","thats",2
"change","way",2
"change","will",2
"changed","little",2
"changes","will",2
"changing","things",2
"changing","way",2
"chapel","“specially",2
"chapter","moviemaker",2
"character","development",2
"character","go",2
"character","played",2
"character","without",2
"characters","although",2
"characters","can",2
"characters","come",2
"charge","battery",2
"charles","chamber",2
"charles","county",2
"charles","studio",2
"chartwells-thompson","prevent",2
"che","part",2
"cheatham","said",2
"cheating","scandal",2
"check","check",2
"check","new",2
"check","schedule",2
"check","trailer",2
"check","whats",2
"check","youre",2
"checked","time",2
"cheese","cloth",2
"cheese","house",2
"cherie","priest",2
"cherry","blossom",2
"cherry","tomatoes",2
"chesapeake","medical",2
"chicago","area",2
"chicago","bulls",2
"chicago","daily",2
"chicken","stock",2
"chicken","wings",2
"chief","investment",2
"chief","priests",2
"chief","us",2
"child","perspiring",2
"childfree","people",2
"children","age",2
"children","ages",2
"children","born",2
"children","can",2
"children","grandchildren",2
"children","grow",2
"children","just",2
"children","men",2
"children","now",2
"children","school",2
"children","something",2
"children","taken",2
"children","teens",2
"children","younger",2
"children’s","book",2
"childs","school",2
"china","glaze",2
"china","sea",2
"chocolate","milk",2
"chocolate","vanilla",2
"choice","now",2
"choice","take",2
"choice","whether",2
"choice","word",2
"cholesterol","g",2
"choose","accept",2
"choose","fit",2
"choose","love",2
"choose","make",2
"choose","one",2
"choose","wear",2
"choosing","instead",2
"chose","light",2
"chosen","one",2
"chosen","via",2
"chris","johnson",2
"chris","morris",2
"christie","administration",2
"christmas","baking",2
"christmas","day",2
"christmas","dont",2
"christmas","gifts",2
"christmas","holidays",2
"christmas","shopping",2
"christopher","cross",2
"christopher","nolan",2
"christs","strategies",2
"chrysler","billion",2
"circuit","court",2
"circuit","judge",2
"cities","around",2
"cities","despite",2
"cities","like",2
"cities","th-fastest",2
"citizenship","“anchor",2
"citizenship”","continue",2
"city","—",2
"city","america",2
"city","attorneys",2
"city","can",2
"city","club",2
"city","employees",2
"city","high",2
"city","home",2
"city","keep",2
"city","leaders",2
"city","mayor",2
"city","one",2
"city","part",2
"city","security",2
"city","takes",2
"civil","environmental",2
"civil","servants",2
"class","aa",2
"class","act",2
"class","help",2
"class","next",2
"class","one",2
"class","sizes",2
"classes","im",2
"classic","one",2
"classified","employees",2
"clean","mess",2
"clean","room",2
"clean","water",2
"clear","can",2
"clear","senate",2
"clear","us",2
"clearance","sale",2
"clearer","stance",2
"cleveland","east",2
"cleveland","euclid",2
"cleveland","office",2
"cleveland","state",2
"click","click",2
"click","link",2
"click","photo",2
"climate","change",2
"climbed","percent",2
"clinical","track",2
"clinton","street",2
"clock","ticking",2
"close","eyes",2
"close","friend",2
"close","friends",2
"close","one",2
"close","people",2
"close","personal",2
"close","wish",2
"closed","cents",2
"closed","doors",2
"closed","eyes",2
"closely","followed",2
"closest","got",2
"closing","seconds",2
"clothes","will",2
"cloud","computing",2
"club","just",2
"co-chair","board",2
"co","will",2
"coach","dave",2
"coaching","job",2
"coarse","salt",2
"coast","maritimes",2
"coast","plaza",2
"coffee","day",2
"coffee","hand",2
"coffee","place",2
"collectively","averse",2
"college","career",2
"college","days",2
"college","graduate",2
"colleges","universities",2
"colorado","manager",2
"colorado","springs",2
"coloring","really",2
"colors","-",2
"colour","hand",2
"column","blog",2
"combat","one",2
"combine","water",2
"combined","points",2
"come","along",2
"come","around",2
"come","big",2
"come","dinner",2
"come","ends",2
"come","far",2
"come","first",2
"come","go",2
"come","know",2
"come","like",2
"come","look",2
"come","many",2
"come","shop",2
"come","soon",2
"come","super",2
"come","support",2
"come","tonight",2
"come","town",2
"come","try",2
"come","upon",2
"come","ways",2
"comes","can",2
"comes","clean",2
"comes","small",2
"comes","two",2
"comfort","zone",2
"comic","books",2
"coming","age",2
"coming","along",2
"coming","america",2
"coming","close",2
"coming","just",2
"coming","may",2
"coming","terms",2
"coming","today",2
"coming","year",2
"comment","earlier",2
"comment","three",2
"comments","section",2
"commercial","real",2
"commissioner","peter",2
"committee","includes",2
"committee","said",2
"committee","spread",2
"committee","will",2
"committing","turnovers",2
"common","ground",2
"common","health",2
"common","sense",2
"commonly","used",2
"communications","director",2
"communities","across",2
"community","development",2
"community","involvement",2
"community","meeting",2
"community","said",2
"companies","like",2
"companies","reported",2
"companies","said",2
"company","bank",2
"company","can",2
"company","declined",2
"company","million",2
"company","plans",2
"company","will",2
"compared","mirror",2
"compensation","paid",2
"compensation","will",2
"competition","just",2
"competitively","around",2
"complete","without",2
"completed","passes",2
"completed","work",2
"completely","forgotten",2
"complex","block",2
"complex","characters",2
"composite","index",2
"computer","consultant",2
"computer","keyboard",2
"computing","will",2
"concealed","weapons",2
"concentration","camps",2
"concerned","thanks",2
"concert","hall",2
"condition","left",2
"conditions","can",2
"conference","games",2
"conference","still",2
"confidence","well",2
"confident","can",2
"confronted","another",2
"congressional","delegation",2
"congressional","district",2
"congressional","districts",2
"connection","alleged",2
"consecutive","years",2
"consent","order",2
"consequence","obedient",2
"constitution","bill",2
"constitutional","rights",2
"construction","magnate",2
"construction","will",2
"consulting","group",2
"consumer","price",2
"consumer","reports",2
"consumer","research",2
"contact","–whether",2
"contact","information",2
"contemporary","art",2
"content","form",2
"contests","two",2
"continue","good",2
"continue","grant",2
"continue","grow",2
"continue","make",2
"continue","say",2
"continuing","third",2
"contract","status",2
"contracts","without",2
"contrary","popular",2
"contributed","report",2
"contributed","story",2
"control","control",2
"control","point",2
"control","stress",2
"conventional","tub",2
"convey","sense",2
"convince","people",2
"cook","another",2
"cook","minutes",2
"cooking","school",2
"cooks","cleans",2
"cool","see",2
"cool","still",2
"cooney","mayer",2
"cooper","said",2
"coppolas","godfather",2
"cops","white",2
"copy","book",2
"core","competency",2
"corner","th",2
"corporate","kicker",2
"corporate","tax",2
"corporate","world",2
"corpus","christi",2
"correct","deficiencies",2
"correct","love",2
"cost","around",2
"cost","million",2
"cost","taxpayers",2
"costs","must",2
"couldn’t","even",2
"couldn’t","get",2
"couldnt","afford",2
"couldnt","easier",2
"couldnt","find",2
"couldnt","help",2
"couldnt","resist",2
"council","member",2
